Antirhea obtusifolia
Antirhea portoricensis
Antirhea sintenisii
Antirrhinum majus
Antrophyum cajenense
Antrophyum intramarginale
Antrophyum lanceolatum
Antrophyum lineatum
Antrophyum urbanii
Anulocaulis annulatus
Anulocaulis eriosolenus
Anulocaulis leiosolenus
Anulocaulis reflexus
Apacheria chiricahuensis
Apera interrupta
Apera spica-venti
Aphanes arvensis
Aphanes australis
Aphanisma blitoides
Aphanostephus pilosus
Aphanostephus ramosissimus
Aphanostephus riddellii
Aphanostephus skirrhobasis
Aphelandra aurantiaca
Aphragmus eschscholtzianus
Apiastrum angustifolium
Apios americana
Apios priceana
Apium graveolens
Apium repens
Aplectrum hyemale
Apluda mutica
Apocynum androsaemifolium
Apocynum cannabinum
Apocynum X floribundum
Apodanthera undulata
Aponogeton distachyos
Aptenia cordifolia
Apteria aphylla
Aquilegia barnebyi
Aquilegia brevistyla
Aquilegia caerulea
Aquilegia canadensis
Aquilegia chrysantha
Aquilegia desertorum
Aquilegia desolaticola
Aquilegia elegantula
Aquilegia eximia
Aquilegia flavescens
Aquilegia formosa
Aquilegia fosteri
Aquilegia holmgrenii
Aquilegia jonesii
Aquilegia laramiensis
Aquilegia longissima
Aquilegia micrantha
Aquilegia pubescens
Aquilegia rubicunda
Aquilegia saximontana
Aquilegia scopulorum
Aquilegia shockleyi
Aquilegia vulgaris
Arabidopsis arenicola
Arabidopsis arenosa
Arabidopsis lyrata
Arabidopsis thaliana
Arabis aculeolata
Arabis alpina
Arabis blepharophylla
Arabis caucasica
Arabis crucisetosa
Arabis eschscholtziana
Arabis furcata
Arabis georgiana
Arabis macdonaldiana
Arabis modesta
Arabis nuttallii
Arabis olympica
Arabis oregana
Arabis patens
Arabis procurrens
Arabis pycnocarpa
Arachis glabrata
Arachis hypogaea
Arachis prostrata
Arachniodes chaerophylloides
Arachniodes insularis
Arachniodes simplicior
Aralia californica
Aralia elata
Aralia hispida
Aralia humilis
Aralia nudicaulis
Aralia racemosa
Aralia spinosa
Araucaria columnaris
Araucaria heterophylla
Araujia sericifera
Arbutus arizonica
Arbutus menziesii
Arbutus unedo
Arbutus xalapensis
Arceuthobium abietinum
Arceuthobium americanum
Arceuthobium apachecum
Arceuthobium blumeri
Arceuthobium californicum
Arceuthobium campylopodum
Arceuthobium cyanocarpum
Arceuthobium divaricatum
Arceuthobium douglasii
Arceuthobium gillii
Arceuthobium laricis
Arceuthobium littorum
Arceuthobium microcarpum
Arceuthobium monticola
Arceuthobium occidentale
Arceuthobium pusillum
Arceuthobium siskiyouense
Arceuthobium tsugense
