Alloxylon flammeum,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alluaudia procera,0,NA,NA,2,2,0,1,1,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,1,NA,0,NA,0,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Alnus nepalensis,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,0,0,4,0,1,0,1,0,0,0,0,1,0,NA,1,NA
Alocasia cucullata,0,1,0,2,2,1,1,1,1,0,0,0,1,0,0,0,NA,NA,1,NA,0,1,0,0,0,0,0,0,1,0,NA,NA,0,1,1,NA,1,1,NA,0,1,NA,0,NA,0,NA,NA,1,NA
Alocasia sanderiana,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,NA,NA,0,NA,0,1,0,0,0,0,0,0,1,0,NA,NA,0,1,NA,NA,0,1,0,0,NA,NA,0,NA,0,NA,NA,1,NA
Aloysia citrodora,0,NA,NA,2,2,0,1,1,1,NA,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,NA,0,1,NA,0,0,0,0,NA,0,NA,NA,1,NA
Alphitonia zizyphoides,0,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,0,0,4,0,1,0,0,0,1,NA,NA,0,NA,NA,1,NA
Alpinia purpurata,0,1,0,2,2,0,1,1,1,0,0,0,0,0,0,0,NA,0,1,NA,0,1,NA,0,0,0,0,0,1,0,1,NA,NA,1,1,2,0,1,0,0,NA,NA,0,NA,0,NA,NA,1,NA
Alpinia zerumbet,0,NA,NA,2,2,1,1,1,1,0,0,NA,NA,0,NA,0,NA,0,0,NA,0,NA,1,0,1,0,0,0,0,0,1,NA,NA,0,1,2,0,1,0,0,1,1,0,1,1,NA,NA,1,NA
Alpinia zerumbet,0,NA,NA,2,2,NA,NA,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1,NA,NA,0,1,NA,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
Alstonia macrophylla,0,NA,NA,2,2,0,1,1,1,1,0,0,0,0,0,0,NA,1,NA,NA,0,1,1,0,NA,0,0,0,0,0,1,NA,1,0,NA,NA,0,1,0,1,NA,0,0,NA,1,0,NA,1,NA
Alstonia scholaris,0,NA,NA,2,2,0,1,1,1,NA,0,0,0,0,0,0,NA,1,0,NA,0,NA,1,0,0,0,0,0,0,0,1,NA,1,0,NA,NA,0,1,0,1,0,0,0,NA,NA,0,NA,1,NA
Alternanthera brasiliana,0,NA,NA,2,2,NA,NA,1,1,NA,1,0,1,0,0,0,0,0,NA,0,0,1,1,1,1,0,0,0,NA,NA,1,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA
